logged_at_berlin,dwd_latest,dwd_lag_min,dwd_values_today,dwd_max,dwd_max_time,metar_latest,metar_lag_min,metar_values_today,metar_max,metar_max_time,dwd_STATIONS_ID,dwd_MESS_DATUM,dwd_QN,dwd_PP_10,dwd_TT_10,dwd_TM5_10,dwd_RF_10,dwd_TD_10,metar_icaoId,metar_receiptTime,metar_obsTime,metar_reportTime,metar_temp,metar_dewp,metar_wdir,metar_wspd,metar_visib,metar_altim,metar_qcField,metar_metarType,metar_rawOb,metar_lat,metar_lon,metar_elev,metar_name,metar_cover,metar_fltCat,metar_clouds
2026-07-10 06:20,2026-07-10 03:50,150,24,12.9,2026-07-10 00:10,2026-07-10 05:50,30,12,14,2026-07-10 00:20,1262,202607100350,2,964.6,10.6,9.7,98.2,10.3,EDDM,2026-07-10T03:53:32.403Z,1783655400,2026-07-10T04:00:00.000Z,11,10,170,2,6+,1017,18,METAR,METAR EDDM 100350Z AUTO 17002KT CAVOK 11/10 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 06:30,2026-07-10 03:50,160,24,12.9,2026-07-10 00:10,2026-07-10 06:20,10,13,14,2026-07-10 00:20,1262,202607100350,2,964.6,10.6,9.7,98.2,10.3,EDDM,2026-07-10T04:23:34.949Z,1783657200,2026-07-10T04:20:00.000Z,12,11,190,2,6+,1017,18,METAR,METAR EDDM 100420Z AUTO 19002KT CAVOK 12/11 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 06:40,2026-07-10 03:50,170,24,12.9,2026-07-10 00:10,2026-07-10 06:20,20,13,14,2026-07-10 00:20,1262,202607100350,2,964.6,10.6,9.7,98.2,10.3,EDDM,2026-07-10T04:23:34.949Z,1783657200,2026-07-10T04:20:00.000Z,12,11,190,2,6+,1017,18,METAR,METAR EDDM 100420Z AUTO 19002KT CAVOK 12/11 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 06:50,2026-07-10 04:20,150,27,12.9,2026-07-10 00:10,2026-07-10 06:20,30,13,14,2026-07-10 00:20,1262,202607100420,2,964.6,11.8,12.3,93.6,10.8,EDDM,2026-07-10T04:23:34.949Z,1783657200,2026-07-10T04:20:00.000Z,12,11,190,2,6+,1017,18,METAR,METAR EDDM 100420Z AUTO 19002KT CAVOK 12/11 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 07:01,2026-07-10 04:20,161,27,12.9,2026-07-10 00:10,2026-07-10 06:50,11,14,15,2026-07-10 06:50,1262,202607100420,2,964.6,11.8,12.3,93.6,10.8,EDDM,2026-07-10T04:53:23.182Z,1783659000,2026-07-10T05:00:00.000Z,15,13,VRB,1,6+,1017,18,METAR,METAR EDDM 100450Z AUTO VRB01KT CAVOK 15/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 07:10,2026-07-10 04:20,170,27,12.9,2026-07-10 00:10,2026-07-10 06:50,20,14,15,2026-07-10 06:50,1262,202607100420,2,964.6,11.8,12.3,93.6,10.8,EDDM,2026-07-10T04:53:23.182Z,1783659000,2026-07-10T05:00:00.000Z,15,13,VRB,1,6+,1017,18,METAR,METAR EDDM 100450Z AUTO VRB01KT CAVOK 15/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 07:20,2026-07-10 04:50,150,30,14.9,2026-07-10 04:50,2026-07-10 06:50,30,14,15,2026-07-10 06:50,1262,202607100450,2,964.5,14.9,15.3,85.9,12.6,EDDM,2026-07-10T04:53:23.182Z,1783659000,2026-07-10T05:00:00.000Z,15,13,VRB,1,6+,1017,18,METAR,METAR EDDM 100450Z AUTO VRB01KT CAVOK 15/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 07:30,2026-07-10 04:50,160,30,14.9,2026-07-10 04:50,2026-07-10 07:20,10,15,17,2026-07-10 07:20,1262,202607100450,2,964.5,14.9,15.3,85.9,12.6,EDDM,2026-07-10T05:23:20.853Z,1783660800,2026-07-10T05:20:00.000Z,17,14,VRB,1,6+,1017,18,METAR,METAR EDDM 100520Z AUTO VRB01KT CAVOK 17/14 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 07:40,2026-07-10 04:50,170,30,14.9,2026-07-10 04:50,2026-07-10 07:20,20,15,17,2026-07-10 07:20,1262,202607100450,2,964.5,14.9,15.3,85.9,12.6,EDDM,2026-07-10T05:23:20.853Z,1783660800,2026-07-10T05:20:00.000Z,17,14,VRB,1,6+,1017,18,METAR,METAR EDDM 100520Z AUTO VRB01KT CAVOK 17/14 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 07:50,2026-07-10 05:20,150,33,18.0,2026-07-10 05:20,2026-07-10 07:20,30,15,17,2026-07-10 07:20,1262,202607100520,2,964.5,18.0,17.8,75.8,13.7,EDDM,2026-07-10T05:23:20.853Z,1783660800,2026-07-10T05:20:00.000Z,17,14,VRB,1,6+,1017,18,METAR,METAR EDDM 100520Z AUTO VRB01KT CAVOK 17/14 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 08:00,2026-07-10 05:20,160,33,18.0,2026-07-10 05:20,2026-07-10 07:50,10,16,19,2026-07-10 07:50,1262,202607100520,2,964.5,18.0,17.8,75.8,13.7,EDDM,2026-07-10T05:53:23.672Z,1783662600,2026-07-10T06:00:00.000Z,19,14,60,1,6+,1017,18,METAR,METAR EDDM 100550Z AUTO 06001KT CAVOK 19/14 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 08:10,2026-07-10 05:20,170,33,18.0,2026-07-10 05:20,2026-07-10 07:50,20,16,19,2026-07-10 07:50,1262,202607100520,2,964.5,18.0,17.8,75.8,13.7,EDDM,2026-07-10T05:53:23.672Z,1783662600,2026-07-10T06:00:00.000Z,19,14,60,1,6+,1017,18,METAR,METAR EDDM 100550Z AUTO 06001KT CAVOK 19/14 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 08:20,2026-07-10 05:50,150,36,19.2,2026-07-10 05:30,2026-07-10 07:50,30,16,19,2026-07-10 07:50,1262,202607100550,2,964.6,18.4,19.4,69.9,12.8,EDDM,2026-07-10T05:53:23.672Z,1783662600,2026-07-10T06:00:00.000Z,19,14,60,1,6+,1017,18,METAR,METAR EDDM 100550Z AUTO 06001KT CAVOK 19/14 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 08:30,2026-07-10 05:50,160,36,19.2,2026-07-10 05:30,2026-07-10 08:20,10,17,20,2026-07-10 08:20,1262,202607100550,2,964.6,18.4,19.4,69.9,12.8,EDDM,2026-07-10T06:23:25.823Z,1783664400,2026-07-10T06:20:00.000Z,20,13,VRB,2,6+,1017,18,METAR,METAR EDDM 100620Z AUTO VRB02KT CAVOK 20/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 08:40,2026-07-10 05:50,170,36,19.2,2026-07-10 05:30,2026-07-10 08:20,20,17,20,2026-07-10 08:20,1262,202607100550,2,964.6,18.4,19.4,69.9,12.8,EDDM,2026-07-10T06:23:25.823Z,1783664400,2026-07-10T06:20:00.000Z,20,13,VRB,2,6+,1017,18,METAR,METAR EDDM 100620Z AUTO VRB02KT CAVOK 20/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 08:50,2026-07-10 06:20,150,39,19.9,2026-07-10 06:10,2026-07-10 08:20,30,17,20,2026-07-10 08:20,1262,202607100620,2,964.7,19.5,21.4,63.3,12.3,EDDM,2026-07-10T06:23:25.823Z,1783664400,2026-07-10T06:20:00.000Z,20,13,VRB,2,6+,1017,18,METAR,METAR EDDM 100620Z AUTO VRB02KT CAVOK 20/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 09:01,2026-07-10 06:20,161,39,19.9,2026-07-10 06:10,2026-07-10 08:50,11,18,21,2026-07-10 08:50,1262,202607100620,2,964.7,19.5,21.4,63.3,12.3,EDDM,2026-07-10T06:53:23.151Z,1783666200,2026-07-10T07:00:00.000Z,21,13,VRB,2,6+,1017,18,METAR,METAR EDDM 100650Z AUTO VRB02KT CAVOK 21/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 09:10,2026-07-10 06:20,170,39,19.9,2026-07-10 06:10,2026-07-10 08:50,20,18,21,2026-07-10 08:50,1262,202607100620,2,964.7,19.5,21.4,63.3,12.3,EDDM,2026-07-10T06:53:23.151Z,1783666200,2026-07-10T07:00:00.000Z,21,13,VRB,2,6+,1017,18,METAR,METAR EDDM 100650Z AUTO VRB02KT CAVOK 21/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 09:20,2026-07-10 06:50,150,42,20.3,2026-07-10 06:50,2026-07-10 08:50,30,18,21,2026-07-10 08:50,1262,202607100650,2,964.6,20.3,22.6,61.8,12.7,EDDM,2026-07-10T06:53:23.151Z,1783666200,2026-07-10T07:00:00.000Z,21,13,VRB,2,6+,1017,18,METAR,METAR EDDM 100650Z AUTO VRB02KT CAVOK 21/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 09:30,2026-07-10 06:50,160,42,20.3,2026-07-10 06:50,2026-07-10 09:20,10,19,21,2026-07-10 08:50,1262,202607100650,2,964.6,20.3,22.6,61.8,12.7,EDDM,2026-07-10T07:23:25.695Z,1783668000,2026-07-10T07:20:00.000Z,21,13,110,3,6+,1017,18,METAR,METAR EDDM 100720Z AUTO 11003KT 070V160 CAVOK 21/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 09:40,2026-07-10 06:50,170,42,20.3,2026-07-10 06:50,2026-07-10 09:20,20,19,21,2026-07-10 08:50,1262,202607100650,2,964.6,20.3,22.6,61.8,12.7,EDDM,2026-07-10T07:23:25.695Z,1783668000,2026-07-10T07:20:00.000Z,21,13,110,3,6+,1017,18,METAR,METAR EDDM 100720Z AUTO 11003KT 070V160 CAVOK 21/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 09:50,2026-07-10 07:20,150,45,21.0,2026-07-10 07:20,2026-07-10 09:20,30,19,21,2026-07-10 08:50,1262,202607100720,2,964.7,21.0,23.6,58.4,12.5,EDDM,2026-07-10T07:23:25.695Z,1783668000,2026-07-10T07:20:00.000Z,21,13,110,3,6+,1017,18,METAR,METAR EDDM 100720Z AUTO 11003KT 070V160 CAVOK 21/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 10:01,2026-07-10 07:20,161,45,21.0,2026-07-10 07:20,2026-07-10 09:50,11,20,23,2026-07-10 09:50,1262,202607100720,2,964.7,21.0,23.6,58.4,12.5,EDDM,2026-07-10T07:53:32.985Z,1783669800,2026-07-10T08:00:00.000Z,23,13,VRB,2,6+,1017,18,METAR,METAR EDDM 100750Z AUTO VRB02KT CAVOK 23/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 10:10,2026-07-10 07:20,170,45,21.0,2026-07-10 07:20,2026-07-10 09:50,20,20,23,2026-07-10 09:50,1262,202607100720,2,964.7,21.0,23.6,58.4,12.5,EDDM,2026-07-10T07:53:32.985Z,1783669800,2026-07-10T08:00:00.000Z,23,13,VRB,2,6+,1017,18,METAR,METAR EDDM 100750Z AUTO VRB02KT CAVOK 23/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 10:20,2026-07-10 07:50,150,48,22.3,2026-07-10 07:50,2026-07-10 09:50,30,20,23,2026-07-10 09:50,1262,202607100750,2,964.8,22.3,25.1,52.8,12.2,EDDM,2026-07-10T07:53:32.985Z,1783669800,2026-07-10T08:00:00.000Z,23,13,VRB,2,6+,1017,18,METAR,METAR EDDM 100750Z AUTO VRB02KT CAVOK 23/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 10:30,2026-07-10 07:50,160,48,22.3,2026-07-10 07:50,2026-07-10 10:20,10,21,23,2026-07-10 09:50,1262,202607100750,2,964.8,22.3,25.1,52.8,12.2,EDDM,2026-07-10T08:23:17.749Z,1783671600,2026-07-10T08:20:00.000Z,23,12,70,3,6+,1017,18,METAR,METAR EDDM 100820Z AUTO 07003KT 010V160 CAVOK 23/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 10:40,2026-07-10 07:50,170,48,22.3,2026-07-10 07:50,2026-07-10 10:20,20,21,23,2026-07-10 09:50,1262,202607100750,2,964.8,22.3,25.1,52.8,12.2,EDDM,2026-07-10T08:23:17.749Z,1783671600,2026-07-10T08:20:00.000Z,23,12,70,3,6+,1017,18,METAR,METAR EDDM 100820Z AUTO 07003KT 010V160 CAVOK 23/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 10:50,2026-07-10 08:20,150,51,22.9,2026-07-10 08:20,2026-07-10 10:20,30,21,23,2026-07-10 09:50,1262,202607100820,2,964.6,22.9,26.4,48.1,11.3,EDDM,2026-07-10T08:23:17.749Z,1783671600,2026-07-10T08:20:00.000Z,23,12,70,3,6+,1017,18,METAR,METAR EDDM 100820Z AUTO 07003KT 010V160 CAVOK 23/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 11:00,2026-07-10 08:20,160,51,22.9,2026-07-10 08:20,2026-07-10 10:50,10,22,24,2026-07-10 10:50,1262,202607100820,2,964.6,22.9,26.4,48.1,11.3,EDDM,2026-07-10T08:53:27.494Z,1783673400,2026-07-10T09:00:00.000Z,24,13,VRB,4,6+,1017,18,METAR,METAR EDDM 100850Z AUTO VRB04KT CAVOK 24/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 11:10,2026-07-10 08:20,170,51,22.9,2026-07-10 08:20,2026-07-10 10:50,20,22,24,2026-07-10 10:50,1262,202607100820,2,964.6,22.9,26.4,48.1,11.3,EDDM,2026-07-10T08:53:27.494Z,1783673400,2026-07-10T09:00:00.000Z,24,13,VRB,4,6+,1017,18,METAR,METAR EDDM 100850Z AUTO VRB04KT CAVOK 24/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 11:20,2026-07-10 08:50,150,54,23.0,2026-07-10 08:50,2026-07-10 10:50,30,22,24,2026-07-10 10:50,1262,202607100850,2,964.7,23.0,26.8,49.4,11.8,EDDM,2026-07-10T08:53:27.494Z,1783673400,2026-07-10T09:00:00.000Z,24,13,VRB,4,6+,1017,18,METAR,METAR EDDM 100850Z AUTO VRB04KT CAVOK 24/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 11:31,2026-07-10 08:50,161,54,23.0,2026-07-10 08:50,2026-07-10 11:20,11,23,24,2026-07-10 10:50,1262,202607100850,2,964.7,23.0,26.8,49.4,11.8,EDDM,2026-07-10T09:23:28.820Z,1783675200,2026-07-10T09:20:00.000Z,24,13,VRB,3,6+,1017,18,METAR,METAR EDDM 100920Z AUTO VRB03KT CAVOK 24/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 11:40,2026-07-10 08:50,170,54,23.0,2026-07-10 08:50,2026-07-10 11:20,20,23,24,2026-07-10 10:50,1262,202607100850,2,964.7,23.0,26.8,49.4,11.8,EDDM,2026-07-10T09:23:28.820Z,1783675200,2026-07-10T09:20:00.000Z,24,13,VRB,3,6+,1017,18,METAR,METAR EDDM 100920Z AUTO VRB03KT CAVOK 24/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 11:50,2026-07-10 09:20,150,57,23.9,2026-07-10 09:10,2026-07-10 11:20,30,23,24,2026-07-10 10:50,1262,202607100920,2,964.7,23.9,27.6,49.2,12.6,EDDM,2026-07-10T09:23:28.820Z,1783675200,2026-07-10T09:20:00.000Z,24,13,VRB,3,6+,1017,18,METAR,METAR EDDM 100920Z AUTO VRB03KT CAVOK 24/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 12:01,2026-07-10 09:20,161,57,23.9,2026-07-10 09:10,2026-07-10 11:50,11,24,25,2026-07-10 11:50,1262,202607100920,2,964.7,23.9,27.6,49.2,12.6,EDDM,2026-07-10T09:53:33.597Z,1783677000,2026-07-10T10:00:00.000Z,25,13,VRB,3,6+,1017,18,METAR,METAR EDDM 100950Z AUTO VRB03KT CAVOK 25/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 12:10,2026-07-10 09:20,170,57,23.9,2026-07-10 09:10,2026-07-10 11:50,20,24,25,2026-07-10 11:50,1262,202607100920,2,964.7,23.9,27.6,49.2,12.6,EDDM,2026-07-10T09:53:33.597Z,1783677000,2026-07-10T10:00:00.000Z,25,13,VRB,3,6+,1017,18,METAR,METAR EDDM 100950Z AUTO VRB03KT CAVOK 25/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 12:20,2026-07-10 09:50,150,60,24.3,2026-07-10 09:40,2026-07-10 11:50,30,24,25,2026-07-10 11:50,1262,202607100950,2,964.5,24.2,29.5,46.5,12.0,EDDM,2026-07-10T09:53:33.597Z,1783677000,2026-07-10T10:00:00.000Z,25,13,VRB,3,6+,1017,18,METAR,METAR EDDM 100950Z AUTO VRB03KT CAVOK 25/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 12:30,2026-07-10 09:50,160,60,24.3,2026-07-10 09:40,2026-07-10 12:20,10,25,25,2026-07-10 11:50,1262,202607100950,2,964.5,24.2,29.5,46.5,12.0,EDDM,2026-07-10T10:23:20.970Z,1783678800,2026-07-10T10:20:00.000Z,25,13,VRB,5,6+,1017,18,METAR,METAR EDDM 101020Z AUTO VRB05KT CAVOK 25/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 12:37,2026-07-10 09:50,167,60,24.3,2026-07-10 09:40,2026-07-10 12:20,17,25,25,2026-07-10 11:50,1262,202607100950,2,964.5,24.2,29.5,46.5,12.0,EDDM,2026-07-10T10:23:20.970Z,1783678800,2026-07-10T10:20:00.000Z,25,13,VRB,5,6+,1017,18,METAR,METAR EDDM 101020Z AUTO VRB05KT CAVOK 25/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 12:40,2026-07-10 09:50,170,60,24.3,2026-07-10 09:40,2026-07-10 12:20,20,25,25,2026-07-10 11:50,1262,202607100950,2,964.5,24.2,29.5,46.5,12.0,EDDM,2026-07-10T10:23:20.970Z,1783678800,2026-07-10T10:20:00.000Z,25,13,VRB,5,6+,1017,18,METAR,METAR EDDM 101020Z AUTO VRB05KT CAVOK 25/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 12:50,2026-07-10 10:20,150,63,24.3,2026-07-10 09:40,2026-07-10 12:20,30,25,25,2026-07-10 11:50,1262,202607101020,2,964.4,24.3,28.8,46.2,12.0,EDDM,2026-07-10T10:23:20.970Z,1783678800,2026-07-10T10:20:00.000Z,25,13,VRB,5,6+,1017,18,METAR,METAR EDDM 101020Z AUTO VRB05KT CAVOK 25/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 13:01,2026-07-10 10:20,161,63,24.3,2026-07-10 09:40,2026-07-10 12:50,11,26,26,2026-07-10 12:50,1262,202607101020,2,964.4,24.3,28.8,46.2,12.0,EDDM,2026-07-10T10:53:25.390Z,1783680600,2026-07-10T11:00:00.000Z,26,12,150,3,6+,1017,18,METAR,METAR EDDM 101050Z AUTO 15003KT CAVOK 26/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 13:10,2026-07-10 10:20,170,63,24.3,2026-07-10 09:40,2026-07-10 12:50,20,26,26,2026-07-10 12:50,1262,202607101020,2,964.4,24.3,28.8,46.2,12.0,EDDM,2026-07-10T10:53:25.390Z,1783680600,2026-07-10T11:00:00.000Z,26,12,150,3,6+,1017,18,METAR,METAR EDDM 101050Z AUTO 15003KT CAVOK 26/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 13:20,2026-07-10 10:50,150,66,24.9,2026-07-10 10:30,2026-07-10 12:50,30,26,26,2026-07-10 12:50,1262,202607101050,2,964.3,24.8,30.9,42.1,11.1,EDDM,2026-07-10T10:53:25.390Z,1783680600,2026-07-10T11:00:00.000Z,26,12,150,3,6+,1017,18,METAR,METAR EDDM 101050Z AUTO 15003KT CAVOK 26/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 13:30,2026-07-10 10:50,160,66,24.9,2026-07-10 10:30,2026-07-10 13:20,10,27,26,2026-07-10 12:50,1262,202607101050,2,964.3,24.8,30.9,42.1,11.1,EDDM,2026-07-10T11:23:31.643Z,1783682400,2026-07-10T11:20:00.000Z,26,13,70,5,6+,1017,18,METAR,METAR EDDM 101120Z AUTO 07005KT 030V120 CAVOK 26/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 13:40,2026-07-10 10:50,170,66,24.9,2026-07-10 10:30,2026-07-10 13:20,20,27,26,2026-07-10 12:50,1262,202607101050,2,964.3,24.8,30.9,42.1,11.1,EDDM,2026-07-10T11:23:31.643Z,1783682400,2026-07-10T11:20:00.000Z,26,13,70,5,6+,1017,18,METAR,METAR EDDM 101120Z AUTO 07005KT 030V120 CAVOK 26/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 13:50,2026-07-10 11:20,150,69,25.5,2026-07-10 11:20,2026-07-10 13:20,30,27,26,2026-07-10 12:50,1262,202607101120,2,964.3,25.5,29.6,41.8,11.6,EDDM,2026-07-10T11:23:31.643Z,1783682400,2026-07-10T11:20:00.000Z,26,13,70,5,6+,1017,18,METAR,METAR EDDM 101120Z AUTO 07005KT 030V120 CAVOK 26/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 14:01,2026-07-10 11:20,161,69,25.5,2026-07-10 11:20,2026-07-10 13:50,11,28,27,2026-07-10 13:50,1262,202607101120,2,964.3,25.5,29.6,41.8,11.6,EDDM,2026-07-10T11:53:29.891Z,1783684200,2026-07-10T12:00:00.000Z,27,13,VRB,3,6+,1016,18,METAR,METAR EDDM 101150Z AUTO VRB03KT CAVOK 27/13 Q1016 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 14:10,2026-07-10 11:20,170,69,25.5,2026-07-10 11:20,2026-07-10 13:50,20,28,27,2026-07-10 13:50,1262,202607101120,2,964.3,25.5,29.6,41.8,11.6,EDDM,2026-07-10T11:53:29.891Z,1783684200,2026-07-10T12:00:00.000Z,27,13,VRB,3,6+,1016,18,METAR,METAR EDDM 101150Z AUTO VRB03KT CAVOK 27/13 Q1016 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 14:20,2026-07-10 11:50,150,72,26.1,2026-07-10 11:30,2026-07-10 13:50,30,28,27,2026-07-10 13:50,1262,202607101150,2,964.1,26.1,30.4,41.6,12.0,EDDM,2026-07-10T11:53:29.891Z,1783684200,2026-07-10T12:00:00.000Z,27,13,VRB,3,6+,1016,18,METAR,METAR EDDM 101150Z AUTO VRB03KT CAVOK 27/13 Q1016 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 14:30,2026-07-10 11:50,160,72,26.1,2026-07-10 11:30,2026-07-10 14:20,10,29,27,2026-07-10 13:50,1262,202607101150,2,964.1,26.1,30.4,41.6,12.0,EDDM,2026-07-10T12:23:28.601Z,1783686000,2026-07-10T12:20:00.000Z,27,13,VRB,4,6+,1016,18,METAR,METAR EDDM 101220Z AUTO VRB04KT CAVOK 27/13 Q1016 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 14:40,2026-07-10 11:50,170,72,26.1,2026-07-10 11:30,2026-07-10 14:20,20,29,27,2026-07-10 13:50,1262,202607101150,2,964.1,26.1,30.4,41.6,12.0,EDDM,2026-07-10T12:23:28.601Z,1783686000,2026-07-10T12:20:00.000Z,27,13,VRB,4,6+,1016,18,METAR,METAR EDDM 101220Z AUTO VRB04KT CAVOK 27/13 Q1016 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 14:50,2026-07-10 12:20,150,75,26.3,2026-07-10 12:00,2026-07-10 14:20,30,29,27,2026-07-10 13:50,1262,202607101220,2,963.8,26.3,31.1,41.4,12.1,EDDM,2026-07-10T12:23:28.601Z,1783686000,2026-07-10T12:20:00.000Z,27,13,VRB,4,6+,1016,18,METAR,METAR EDDM 101220Z AUTO VRB04KT CAVOK 27/13 Q1016 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 15:01,2026-07-10 12:20,161,75,26.3,2026-07-10 12:00,2026-07-10 14:50,11,30,27,2026-07-10 13:50,1262,202607101220,2,963.8,26.3,31.1,41.4,12.1,EDDM,2026-07-10T12:53:37.955Z,1783687800,2026-07-10T13:00:00.000Z,27,13,100,6,6+,1016,18,METAR,METAR EDDM 101250Z AUTO 10006KT 050V200 CAVOK 27/13 Q1016 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 15:10,2026-07-10 12:20,170,75,26.3,2026-07-10 12:00,2026-07-10 14:50,20,30,27,2026-07-10 13:50,1262,202607101220,2,963.8,26.3,31.1,41.4,12.1,EDDM,2026-07-10T12:53:37.955Z,1783687800,2026-07-10T13:00:00.000Z,27,13,100,6,6+,1016,18,METAR,METAR EDDM 101250Z AUTO 10006KT 050V200 CAVOK 27/13 Q1016 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
